marital_status,daytime_attendance,previous_qualification,previous_qualification_grade,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_update,gender,scholarship_holder,age,international,sem_one_grade,sem_two_grade,target
1,1,1,132,1,38,7,7,129.6,0,1,0,1,1,0,23,0,12.73333333,11.95,Graduate
1,1,1,122,38,38,9,9,128.8,1,0,0,1,1,0,21,0,13.2,13.5,Dropout
1,1,1,155,4,3,1,1,144.2,1,0,0,1,1,0,19,0,0,0,Graduate
2,1,1,120,37,37,7,7,134,0,0,0,1,1,1,40,0,12.33333333,12.75,Dropout
1,1,1,129,19,1,9,5,112,0,0,0,1,1,0,22,0,11.2,11.25,Dropout
1,1,1,144,38,37,9,9,128.8,1,0,0,1,1,0,19,0,13.2,13.2,Graduate
1,1,1,130,19,37,9,9,134,0,0,0,1,1,1,24,0,11.83333333,14,Enrolled
1,1,1,133.1,3,1,2,4,125,0,0,0,1,1,0,21,0,11.33333333,11.5,Enrolled
1,1,1,133,3,1,9,3,123.2,1,0,0,1,1,0,18,0,13.6,14.6,Graduate
1,1,1,131,37,37,9,7,118.4,0,0,0,1,1,0,18,0,0,11.5,Dropout
1,1,1,133.1,3,1,3,10,116.2,0,0,0,1,1,0,24,0,12.85714286,13.66666667,Dropout
1,1,1,133.1,37,19,9,3,123,0,0,0,1,1,1,28,0,14.33333333,12.42857143,Enrolled
1,1,1,118,19,38,7,9,113.5,1,0,0,1,0,1,19,0,13.5,14,Graduate
1,1,40,120,3,3,4,2,125,0,0,0,1,0,0,28,0,14.42857143,15.6,Enrolled
1,1,1,133.1,12,1,4,0,134.8,1,0,0,1,0,0,18,0,0,0,Dropout
1,1,1,145,3,1,4,3,149.9,1,0,0,0,0,0,19,0,0,0,Graduate
1,1,1,125,1,1,4,4,119.8,1,0,0,1,0,1,19,0,12.82875,12.82875,Graduate
1,1,1,125,39,3,3,2,125,1,0,0,1,0,0,21,0,0,13.75,Graduate
1,1,1,148,1,19,4,5,135.1,1,0,1,1,0,0,18,0,0,0,Dropout
1,1,1,139,3,19,1,5,138.3,1,0,0,1,0,0,19,0,14.66666667,13.16666667,Graduate
1,1,1,130,38,38,7,7,122.5,1,0,0,1,0,0,19,0,13.93714286,13.93714286,Graduate
1,1,1,148,3,1,2,10,148,1,0,0,1,0,0,20,0,14.7,14.58333333,Graduate
1,1,1,130,1,1,9,4,126.2,1,0,0,1,0,0,18,0,11.66666667,12.2,Graduate
1,1,6,134,37,37,9,9,129.8,1,0,0,1,0,0,20,0,14.85,14.85,Graduate
1,1,19,133.1,19,37,7,90,104,0,0,0,1,0,0,26,0,12,0,Dropout
1,1,1,137,3,1,3,4,126.7,1,0,0,1,0,0,18,0,13.6875,15.62222222,Dropout
1,0,1,130,37,37,9,9,120,0,0,0,1,0,0,58,0,12.4,11.6,Graduate
1,1,1,137,1,3,4,3,124.6,0,0,0,1,0,0,18,0,13.398,13.5425,Graduate
1,1,1,130,1,1,4,3,130,1,0,0,1,0,0,20,0,11.8,12,Enrolled
1,0,1,140,38,37,6,7,127.3,0,0,0,1,0,0,20,0,0,0,Dropout
1,1,1,150,37,37,9,9,122,1,0,0,1,0,0,29,0,11.76923077,11.92857143,Graduate
1,1,3,130,1,1,4,10,125.1,0,0,1,0,0,0,27,0,0,0,Dropout
1,1,1,133.1,19,38,5,7,110,1,0,0,1,0,1,21,0,13.28571429,13,Graduate
1,1,1,134,1,19,4,9,129.8,0,0,0,1,0,1,20,0,11.66666667,11.16666667,Graduate
1,1,1,125,19,38,3,7,114.9,0,0,0,1,0,1,19,0,11.5,12.2,Graduate
1,1,1,141,37,38,6,6,125.6,1,0,0,1,0,1,22,0,13.08166667,13.15,Graduate
1,1,1,138,38,37,9,7,125.1,1,0,0,1,0,1,19,0,12.66666667,13,Graduate
1,1,1,116,37,1,9,8,115.7,1,0,1,0,0,0,19,0,11.33333333,0,Dropout
1,1,1,122,3,3,2,2,112.6,1,0,0,1,0,0,23,0,13.6,11.6,Enrolled
1,1,1,131,1,1,4,4,127.2,1,0,0,1,0,1,18,0,13.16666667,13.2,Dropout
1,1,39,140,1,19,4,8,140,0,0,0,1,0,0,19,0,0,0,Dropout
1,1,39,140,1,1,4,3,140,1,0,0,1,0,0,20,0,11.66666667,12.6,Graduate
1,1,1,127,1,38,9,7,120.4,1,0,0,1,0,1,19,0,13.5,13.42857143,Graduate
1,1,19,133.1,37,37,9,9,100,1,0,1,0,0,1,26,0,0,0,Dropout
1,1,1,117,1,19,4,7,113.5,1,0,0,1,0,1,18,0,13.16666667,14.14285714,Graduate
1,1,1,150,37,37,4,9,132.1,1,0,1,1,0,0,29,0,12.5,12.5,Dropout
1,1,39,160,3,1,2,6,160,1,0,0,0,0,0,20,0,13.375,13,Graduate
1,1,1,128,19,2,7,3,126.3,1,0,0,1,0,0,19,0,13.16666667,12.66666667,Graduate
1,1,39,160,1,1,4,4,160,1,0,0,1,0,0,23,0,13.4,13.5,Enrolled
1,1,1,126,2,3,3,2,100,0,0,0,1,0,0,25,0,13,11.66666667,Enrolled
1,1,1,135,3,3,1,1,125.8,1,0,0,1,0,0,18,0,13.15428571,13.15428571,Graduate
1,1,1,139,1,38,4,7,142.2,1,0,0,1,0,1,19,0,12.83333333,12.83333333,Graduate
1,1,1,125,1,19,5,5,119.4,1,0,0,1,0,0,18,0,12.14285714,13.14285714,Graduate
1,1,1,106,1,19,4,4,106.4,1,0,0,1,0,1,19,0,13.34,12.38571429,Enrolled
1,0,40,120,37,19,9,3,120,0,0,0,1,0,0,36,0,13,13.75,Dropout
1,1,39,150,1,38,4,9,150,0,0,0,1,1,1,20,0,12,11.66666667,Enrolled
1,1,1,130,1,1,2,3,148.6,1,0,0,1,1,0,20,1,0,0,Dropout
1,1,1,116,38,38,9,8,108.7,1,0,0,1,1,0,18,0,11,0,Dropout
1,1,39,130,3,1,4,6,130,0,0,0,1,1,0,19,0,11.5,11.33333333,Enrolled
1,1,1,140,1,44,4,2,124.6,1,0,1,0,1,0,20,0,13.33333333,12.5,Dropout
1,1,1,134,19,19,4,7,131,1,0,0,1,1,0,18,0,14.59444444,13.472,Graduate
1,1,39,130,3,1,3,6,130,1,0,1,1,1,0,20,0,11,10.66666667,Dropout
1,1,1,122,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,0,Dropout
1,1,1,128,19,38,5,7,125.6,1,0,0,1,1,0,19,0,0,0,Dropout
1,1,1,130,19,19,7,9,121.3,1,0,0,1,1,0,18,0,12,12,Dropout
1,1,1,113,4,38,2,7,107.4,1,0,0,1,1,0,18,0,14,13.2,Graduate
1,1,1,126,1,19,4,4,116.9,0,0,0,1,1,0,18,0,13.57142857,11.8,Graduate
1,1,1,135,3,19,1,7,123.5,1,0,0,1,1,0,22,0,0,0,Dropout
1,1,1,141,19,38,9,9,130.5,0,0,0,1,1,0,19,0,14.25,13.85714286,Graduate
2,1,12,133.1,1,39,5,3,140,1,0,1,0,0,0,32,0,0,0,Dropout
1,1,1,133.1,34,19,0,3,117.1,1,0,0,1,0,1,21,0,0,0,Dropout
1,1,1,144,37,37,6,6,127.5,1,0,0,1,0,1,19,0,13.54285714,13.54285714,Graduate
4,0,1,140,38,37,9,9,126,0,0,0,1,0,1,39,0,13.11111111,11.71428571,Graduate
1,0,10,100,34,34,0,0,113,1,0,0,1,0,0,30,0,12.66666667,12.14285714,Graduate
1,1,1,135,1,19,5,5,130.1,1,0,0,1,0,0,18,0,10.75,10,Dropout
2,0,1,130,37,37,9,9,110,1,0,0,1,0,0,38,0,10.75,10,Dropout
1,1,1,147,34,37,5,7,135.8,1,0,0,1,0,0,20,0,13.66666667,13.33333333,Graduate
1,0,19,149,34,34,0,0,126.3,0,0,0,1,0,0,55,0,13.83333333,12.83333333,Graduate
4,1,2,130,34,34,0,0,130,0,0,0,1,0,0,53,0,13.17647059,13,Dropout
2,0,1,120,34,34,0,0,104,0,0,0,1,0,0,54,0,12.75,12.6,Dropout
1,1,1,125,37,37,9,7,123.6,1,0,0,1,0,1,18,0,12.86,12.86,Enrolled
1,0,1,133.1,37,37,9,8,121,0,0,1,0,0,0,44,0,12,12,Dropout
1,1,1,149,37,37,9,6,130.5,1,0,0,1,0,0,28,0,11.66666667,12.55555556,Graduate
1,0,43,180,19,19,9,4,180,0,0,0,1,0,0,37,0,16.5,16.90909091,Graduate
1,1,1,110,14,14,90,90,112.5,1,0,0,1,0,0,20,0,12.33333333,11.77777778,Graduate
1,1,1,131,19,3,3,2,126.1,1,0,0,1,0,0,18,0,12.59125,12.82,Enrolled
1,1,1,117,19,19,9,9,111.8,1,0,0,1,1,0,19,0,11.5,11,Dropout
1,1,1,120,38,37,5,9,131.4,1,0,0,1,1,1,23,0,11.89473684,12.92307692,Graduate
1,1,1,160,19,37,6,6,144.3,0,0,0,1,1,0,22,0,0,0,Dropout
1,1,1,100,3,19,3,5,115,0,0,0,0,1,0,24,0,0,0,Dropout
1,1,39,140,4,4,4,2,120,1,0,0,1,1,0,22,0,13,11.5,Enrolled
1,1,1,160,1,38,5,6,168.6,0,0,0,1,1,0,26,0,0,0,Dropout
1,1,1,141,37,37,5,5,127.7,1,0,0,1,1,0,18,0,15.16666667,14.83333333,Graduate
1,1,39,130,38,19,9,9,150,0,0,0,1,1,0,24,0,11.75,13.5,Dropout
1,1,1,142,1,38,4,3,129.8,1,0,0,1,1,0,18,0,0,15,Enrolled
1,1,1,130,1,38,7,8,135.6,1,0,0,1,1,0,26,0,0,0,Dropout
1,1,19,133.1,37,37,9,4,100,0,0,0,1,1,0,27,0,11.33333333,14.75,Dropout
1,1,39,140,37,37,9,6,140,1,0,0,1,1,1,20,0,12.6,13.2,Graduate
1,1,1,129,12,1,4,10,124.1,1,0,0,1,1,0,19,0,0,14,Dropout
1,1,1,148,38,38,4,9,131.6,0,0,0,1,1,1,18,0,15.5,15.5,Dropout
1,1,1,143,1,1,4,4,129,1,0,0,1,1,0,18,0,12.36571429,12.36571429,Graduate
1,1,1,128,37,37,9,9,135.7,1,0,0,1,1,0,19,0,13.2,13.25,Enrolled
1,1,1,100,37,37,9,9,108,1,0,0,1,1,0,34,0,11.42857143,11.85714286,Enrolled
1,1,1,116,38,19,8,10,110.8,1,0,0,1,1,0,19,0,0,0,Dropout
1,1,1,128,1,19,4,4,124.5,0,0,0,1,1,1,19,0,14,12.33333333,Graduate
2,1,1,120,2,2,1,4,100,0,0,0,1,1,0,30,0,12,11.8,Dropout
1,1,1,121,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,12,Dropout
1,1,1,137,3,38,1,9,131.4,0,0,0,0,1,0,19,0,10,11.33333333,Dropout
1,1,1,115,38,1,9,8,118.5,0,0,0,1,1,0,21,0,10,10,Dropout
1,1,1,129,37,37,9,9,122,1,0,0,0,1,0,22,0,0,0,Dropout
1,1,1,125,37,37,9,9,122.9,0,0,0,1,1,1,19,0,11.16666667,11.66666667,Enrolled
1,1,1,125,19,38,7,7,118.7,0,0,0,1,1,0,20,0,11.75,11.33333333,Enrolled
1,1,19,133.1,3,1,2,8,100,1,0,0,1,1,0,35,0,11.75,0,Dropout
1,1,1,131,37,37,9,9,135.9,1,0,0,1,1,0,20,0,10,11,Dropout
1,1,1,133.1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,14,12.8,Graduate
1,1,12,133.1,34,34,99,99,128.2,0,0,1,0,1,0,27,0,0,0,Dropout
1,1,1,114,37,38,9,5,107.4,1,0,0,0,1,0,26,0,12,0,Dropout
1,1,1,127,1,33,3,3,129.8,0,0,0,0,1,0,20,0,0,0,Dropout
1,1,1,130,37,37,6,6,100,0,0,1,0,1,0,28,0,11.88888889,11.6,Dropout
1,1,1,121,19,38,9,7,113,1,0,0,1,1,0,19,0,13.83333333,13.66666667,Graduate
1,0,1,120,37,19,9,9,107,0,0,0,0,1,0,47,0,0,0,Dropout
4,1,12,120,37,37,4,9,130,0,0,0,0,1,0,55,0,11.4,12.4,Dropout
1,1,1,120,37,37,5,9,120,1,0,0,1,1,0,39,0,0,11,Dropout
2,1,1,120,37,37,9,9,120.5,1,0,1,1,1,0,35,0,10.64285714,10.66666667,Dropout
1,1,1,133.1,37,29,0,4,120.5,0,0,0,0,1,0,32,0,11,0,Dropout
1,1,1,124,3,12,2,9,137,1,0,0,1,1,0,20,0,16.83333333,16.66666667,Graduate
1,1,1,150,37,37,9,9,115,0,0,0,1,1,0,36,0,13.57142857,13.2,Graduate
1,0,19,133.1,38,19,9,10,142.7,0,0,1,1,1,1,34,0,14.71428571,14.375,Graduate
1,1,1,116,38,19,0,2,116.7,1,0,0,1,1,0,21,0,0,0,Dropout
1,0,1,133.1,37,19,3,10,136.1,0,0,0,1,1,1,42,0,10,11,Dropout
1,1,19,133.1,37,19,9,7,134.3,0,0,0,1,1,0,25,0,11,11.75,Dropout
1,1,1,167,38,38,6,7,153,1,0,0,1,1,1,18,0,11,0,Dropout
1,1,1,140,19,38,9,9,132,0,0,0,1,1,1,18,0,12,12.83333333,Graduate
1,1,1,124,38,19,9,7,129.6,1,0,0,1,1,0,19,0,11.125,11.85714286,Graduate
1,1,1,110,3,19,4,6,105,0,0,1,0,1,0,34,0,11.33333333,11.5,Dropout
1,1,1,150,1,1,4,5,130.8,0,0,0,1,1,0,20,0,12,0,Dropout
1,1,1,123,37,37,7,7,119.7,0,0,0,1,1,0,20,0,0,0,Dropout
1,1,1,152,19,19,4,9,132.5,0,0,0,1,1,0,21,0,14.54,14.54,Graduate
1,1,39,130,1,19,3,10,130,1,0,0,1,1,0,19,0,12.16666667,13,Graduate
1,1,1,133.1,1,1,4,4,120,0,0,1,0,1,0,31,0,13.5,11.66666667,Dropout
1,1,1,133.1,1,37,4,5,150,0,0,0,1,1,0,21,0,14.75,14.33333333,Graduate
1,1,1,124,38,38,9,9,115.6,0,0,0,1,1,1,20,0,12.375,11.66666667,Graduate
1,1,6,119.1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,12.73333333,12.73333333,Graduate
1,1,1,128,19,19,3,3,123.5,1,1,0,0,1,0,19,0,12.5,0,Dropout
1,1,1,133.1,1,1,90,1,120,1,0,1,0,1,0,41,0,0,0,Dropout
1,1,19,133.1,34,34,0,0,110,1,0,0,1,1,0,27,0,0,0,Dropout
1,1,1,145,1,1,4,10,131.4,0,0,0,1,0,0,19,0,13.44285714,13.77142857,Dropout
1,1,1,141,1,1,4,3,126.8,1,0,0,1,0,1,20,1,14.2,14.2,Graduate
1,1,6,118.9,38,37,5,9,118.9,1,0,0,1,0,1,19,0,13.55,13.55,Graduate
2,0,1,160,37,37,9,9,160,0,0,0,1,0,0,35,0,11.6,11.16666667,Graduate
1,1,1,111,19,12,7,3,115.9,1,0,0,1,0,0,22,0,13.57142857,15.28571429,Graduate
1,1,1,111,1,19,5,7,109.3,1,0,0,1,0,1,20,0,13.83333333,15,Graduate
1,1,1,123,37,38,9,9,113.9,1,0,1,0,0,0,18,0,11.25,10.85714286,Dropout
1,1,1,133,37,37,9,9,121.8,1,0,0,1,0,1,18,0,10.2,11.25,Graduate
1,1,3,140,1,37,9,5,140,0,0,0,1,0,0,30,0,15.67571429,15.67571429,Graduate
1,1,1,122,38,38,9,7,114.7,0,0,1,1,0,1,18,0,10.83333333,12,Graduate
1,1,1,128,19,19,7,8,120,1,0,0,1,0,1,20,0,14.5,15,Enrolled
1,1,1,108,19,38,9,9,107.3,0,1,0,1,0,1,19,0,10.4,10.75,Enrolled
1,1,1,139,38,38,5,3,136.2,0,0,0,1,0,0,19,0,13,13.33333333,Graduate
1,1,1,130,1,38,3,8,119.5,1,0,0,1,0,1,21,0,12.24285714,14.125,Graduate
1,1,1,133.1,1,19,141,182,106,1,0,1,1,0,0,21,0,13,12.5,Enrolled
1,1,1,130,1,1,9,9,124.1,1,0,0,1,0,0,18,0,14.16666667,13.42857143,Enrolled
1,1,1,143,1,1,5,7,133.2,1,0,0,1,0,1,18,0,14.25,12.5,Graduate
4,1,1,110,37,37,90,90,110,0,0,0,0,0,0,35,0,12,10.5,Dropout
1,1,1,120,1,1,9,6,114.8,1,0,0,1,0,0,21,1,13.25,13.82,Enrolled
1,1,1,140,38,37,9,7,130,1,0,0,1,1,1,18,0,13.18333333,13.18333333,Graduate
1,1,1,125,19,1,5,5,122.6,1,0,0,1,1,0,22,0,11,0,Enrolled
1,1,1,134,38,1,9,6,133.5,1,0,0,1,1,1,20,0,11.9725,12.65125,Graduate
2,1,1,130,37,37,4,7,120,1,0,0,1,0,0,34,0,12.4,12.8,Graduate
2,1,3,120,37,37,9,9,120,0,0,0,1,0,0,33,0,12.6,11.25,Enrolled
1,1,1,142,37,38,9,9,137.3,1,0,0,1,0,1,22,0,13.9,13.9,Graduate
1,1,1,127,37,37,9,6,123.5,1,0,0,1,0,1,20,0,11.5,11,Enrolled
2,1,1,140,37,37,6,10,131.8,0,0,0,1,0,0,35,0,14.2,11.85714286,Enrolled
2,1,1,140,38,37,4,7,130,1,0,0,0,0,0,39,0,10.66666667,10.66666667,Dropout
1,1,1,142,38,37,9,5,128,1,0,0,0,0,0,19,0,0,0,Dropout
4,1,1,120,37,37,9,8,95,0,0,0,1,0,1,36,0,11,11.33333333,Graduate
1,1,1,124,37,37,9,9,116,1,0,0,1,0,1,21,0,13.95714286,13.95714286,Graduate
1,1,1,157,3,38,1,5,136.7,1,0,0,1,0,0,22,0,12.5,13.66666667,Enrolled
2,1,1,126.6,38,38,9,7,107.5,0,0,1,1,0,1,42,0,13.33333333,15.28571429,Graduate
1,1,1,110,37,37,90,90,108.4,1,0,0,1,0,0,34,0,0,0,Dropout
1,1,1,144,19,19,4,4,130.7,1,0,0,1,0,0,20,0,11.66666667,11.6,Enrolled
2,0,39,160,37,19,9,10,155.9,0,0,0,1,0,0,33,0,15.71428571,15.5,Graduate
1,1,1,105,1,19,9,6,106.1,1,0,0,1,0,0,20,0,11,11.4,Graduate
1,1,1,130,26,30,0,5,128.6,1,0,1,1,0,0,19,0,12.25,12.75,Graduate
2,0,3,140,37,19,9,4,140,0,0,1,1,0,0,34,0,12.2,12.22222222,Dropout
1,1,1,138,37,37,9,6,145,1,0,0,1,0,0,18,0,13,14,Graduate
1,0,1,120,38,37,6,6,113,0,0,0,1,0,1,24,0,12,13,Graduate
1,1,1,135,19,12,9,7,137.1,1,0,0,1,0,0,18,0,13.33333333,12.33333333,Graduate
1,1,1,119,37,37,10,6,119.7,1,0,0,1,0,0,20,0,13,13,Enrolled
1,1,1,121,1,1,4,3,120.5,1,0,0,1,0,0,21,0,12.91,12.91,Graduate
1,1,1,126,38,1,9,5,125.7,1,0,0,1,0,1,19,0,11,11,Graduate
1,1,1,132,38,19,5,7,125.5,0,0,0,1,0,1,19,0,13.58,12.93625,Graduate
1,1,1,128,19,19,5,5,124.5,1,0,0,1,0,1,18,0,12.4,12.5,Graduate
4,0,1,160,37,37,5,5,126,0,0,0,1,0,1,38,0,12.88888889,13,Graduate
1,1,1,125,19,19,5,4,136.2,1,0,1,1,1,0,21,0,11.54545455,11.7,Enrolled
1,1,1,127,1,5,9,10,124.2,1,0,0,1,1,0,23,1,10,0,Enrolled
1,1,1,147,19,1,4,3,138.5,1,0,0,1,0,0,19,0,14.34125,14.34125,Graduate
1,1,1,130,38,37,5,3,122.3,1,0,1,0,0,0,18,0,14.14285714,12,Dropout
1,1,1,134,19,37,5,5,126,1,0,0,1,0,1,18,0,0,0,Graduate
1,1,1,140,19,19,9,6,135.4,1,0,0,1,0,0,24,0,11.8,11.25,Enrolled
1,1,1,151,1,1,5,9,146.5,0,0,0,1,0,1,18,1,13.33333333,14.16666667,Graduate
1,1,1,132,3,1,4,9,121.9,1,0,0,1,0,0,18,0,14.5,12.85714286,Graduate
1,0,40,130,19,19,7,3,130,0,0,0,1,0,0,26,0,12.66666667,13.4,Graduate
1,1,1,126,19,19,9,9,115.2,0,0,1,1,0,0,19,0,10,10,Enrolled
1,1,1,119,38,38,9,9,115.2,1,0,0,1,0,1,19,0,0,0,Dropout
1,1,1,123,38,37,5,5,125.1,0,0,0,1,0,0,19,0,11,12.5,Enrolled
1,1,1,106,37,37,9,9,108,1,0,1,1,0,0,20,0,12,11,Dropout
1,1,1,121,19,19,9,9,125.9,1,0,0,1,0,0,22,0,10,13.5,Enrolled
1,1,1,138,19,1,5,5,128,1,0,0,1,0,0,19,0,14.20857143,15.12777778,Graduate
1,1,1,118,3,1,5,10,113.5,1,0,0,1,0,0,20,0,14.30714286,15.0125,Graduate
2,1,1,120,37,37,5,5,124.6,0,0,0,1,0,0,36,0,11,13.375,Enrolled
1,1,19,133.1,19,4,9,4,116,1,0,0,1,0,0,29,0,0,0,Dropout
1,1,1,141,3,3,2,2,124.9,1,0,0,1,0,0,19,0,12,11,Graduate
5,1,1,180,1,1,4,8,140.5,0,0,1,0,0,0,24,0,0,0,Dropout
5,1,1,180,1,1,4,8,179.6,0,0,1,0,0,0,27,0,0,0,Dropout
1,1,1,115,37,37,9,8,116.1,1,0,0,1,0,1,18,0,13.85714286,14.28571429,Graduate
1,1,1,142,3,1,2,6,139.4,1,0,0,1,0,1,18,0,0,0,Graduate
1,1,1,135,38,37,3,7,129,1,0,0,1,0,0,21,0,0,0,Dropout
2,1,1,150,37,19,9,4,135.6,0,0,0,1,0,1,43,0,11,13,Graduate
1,1,1,153,1,19,9,10,147.8,0,0,0,1,0,1,18,0,13.2,14.4,Graduate
1,1,1,153,37,37,9,9,138,1,0,0,1,0,1,21,0,13.5,15.33333333,Dropout
1,1,3,150,6,27,1,7,150,0,0,0,1,0,0,26,0,0,0,Dropout
1,1,1,144,1,19,9,4,130.8,1,0,0,1,0,1,19,0,14.21428571,14.21428571,Graduate
1,1,1,130,37,11,90,90,122.6,0,0,0,1,0,0,18,0,13,12.4,Graduate
1,1,1,125,3,2,2,1,119.1,1,0,0,1,0,0,22,0,12,10,Dropout
1,1,19,133.1,1,19,4,10,111.8,1,0,0,1,0,0,27,0,0,0,Dropout
1,1,1,133,38,19,9,10,125,1,0,0,1,0,0,18,0,12.8,12.6,Graduate
1,1,1,140,37,38,7,9,129.9,0,0,0,1,0,0,19,0,13.6,12.2,Graduate
1,1,1,133,19,19,3,10,131.1,1,0,0,1,0,0,18,0,13.97142857,15.75,Graduate
1,1,1,154,38,37,4,4,141.4,0,0,0,1,0,1,19,0,15,14.85714286,Graduate
1,1,1,133.1,37,37,9,9,120,0,0,0,0,0,0,32,0,0,0,Dropout
1,1,1,168,37,1,9,4,133.4,1,0,0,1,0,0,23,0,15.07777778,15.02352941,Graduate
1,1,1,132,37,37,4,3,127.3,1,0,0,1,0,0,20,0,13.38333333,13.38333333,Graduate
1,1,1,133.1,19,38,5,5,131.8,1,0,1,1,0,0,20,0,13.25,13.09090909,Graduate
1,1,1,120,19,19,4,5,114.8,1,0,1,0,0,0,19,0,11.71428571,10.66666667,Dropout
1,1,1,150,19,19,5,5,132.8,1,0,0,1,0,1,18,0,13.01125,13.01125,Graduate
1,1,39,140,19,19,9,4,140,0,0,0,1,0,0,21,0,10.66666667,12,Dropout
1,1,1,103,1,19,9,9,108.3,0,0,0,1,0,1,20,0,0,0,Enrolled
1,1,39,150,3,19,2,4,150,1,0,0,1,0,0,22,0,13,12.66666667,Graduate
1,0,39,160,37,37,9,9,160,0,0,0,1,0,0,26,0,12,11.4,Graduate
1,1,1,131,37,37,3,3,131.7,1,0,0,1,0,0,20,0,12.16666667,13.8,Graduate
1,1,1,114,19,38,5,3,112.6,1,0,0,1,0,0,19,0,11.85,13.65,Graduate
1,0,1,120,37,37,9,9,111.1,0,0,0,1,0,0,31,0,11,11.2,Graduate
1,1,1,140,1,19,9,7,127.5,1,0,1,1,0,1,20,0,12.32777778,11.736,Graduate
1,1,1,130,19,38,7,7,120.2,1,0,0,1,0,0,20,0,12,13.42857143,Graduate
1,1,1,121,37,37,5,5,118.9,1,0,0,1,0,0,21,0,14.42857143,14.51111111,Graduate
1,1,1,130,19,19,9,7,119.9,1,0,0,1,0,0,18,0,13.78,12.6125,Graduate
1,1,1,141,37,1,9,4,127.3,1,0,0,1,0,1,19,0,13.8,13.8,Graduate
1,1,1,131,19,19,3,7,127.9,1,0,0,1,0,1,18,0,14.85714286,15.14285714,Graduate
4,1,38,133.1,19,19,7,9,133,0,0,0,1,0,0,40,0,13,12.6,Enrolled
1,1,1,117,1,38,4,7,114.6,0,0,0,1,0,1,18,0,12.14285714,13.33333333,Graduate
1,1,1,151,40,4,2,2,144.5,1,0,0,1,0,0,18,0,15.66666667,14.83333333,Graduate
1,1,1,131,1,19,4,3,125.4,1,0,0,1,0,0,19,0,12.5,12.16666667,Graduate
1,1,1,145,38,38,9,7,145,0,0,0,1,0,1,19,0,12.83333333,13.16666667,Graduate
1,1,1,135,38,38,9,6,138.1,0,0,1,0,0,0,28,0,0,0,Dropout
1,1,1,119,37,38,9,8,124.6,1,0,0,1,0,0,20,0,12.5,12.66666667,Graduate
1,1,1,122,37,37,9,9,130.8,1,0,0,1,0,0,18,0,11.25,13,Graduate
1,1,1,155,1,1,4,3,140.5,1,0,0,1,0,0,18,0,15.25,15.25,Graduate
1,1,1,123,19,37,9,9,124.1,1,0,0,1,0,1,20,0,14,12,Graduate
1,1,1,130,38,19,9,4,118.4,0,0,1,1,0,0,28,0,12.07692308,12.09090909,Graduate
1,1,1,133.1,43,1,153,135,128.2,0,0,0,1,0,0,23,1,14.625,14.88888889,Graduate
1,1,1,114,19,37,5,5,109.5,1,0,0,1,0,0,19,0,10.5,10.5,Dropout
1,1,1,137,38,19,152,171,131.1,1,0,0,1,0,1,18,0,12.83333333,12.16666667,Graduate
1,1,1,161,37,37,9,9,137.9,0,0,1,0,0,1,20,1,12.5,11.8,Graduate
1,1,1,133.1,3,1,2,4,128.2,1,0,0,1,0,0,20,0,11.23076923,12.77777778,Graduate
2,0,1,133.1,37,37,9,9,126.5,0,0,0,1,0,0,27,0,10.5,0,Dropout
1,1,1,128,1,1,9,9,120,1,0,0,1,0,0,18,0,12,12,Dropout
4,1,19,133.1,19,19,4,6,123,0,0,0,1,0,1,37,0,10.98571429,12.3,Graduate
4,1,40,130,19,19,4,6,130,0,0,0,0,0,0,42,0,12.62,14.16666667,Dropout
1,1,1,147,1,38,4,8,141.1,1,0,0,1,0,0,20,0,13,14.2125,Dropout
2,1,1,140,34,34,9,9,140,0,0,0,0,1,0,34,0,0,0,Dropout
1,1,1,140,3,3,3,2,133.6,1,0,0,1,1,0,22,0,0,0,Dropout
2,1,19,133.1,19,19,9,5,123.5,0,0,0,1,1,0,39,0,13.5,13.33333333,Graduate
1,1,1,141,37,37,9,9,136.3,1,0,0,1,1,1,18,0,13.51666667,13.51666667,Graduate
1,1,1,128,37,37,9,9,123.5,1,0,0,1,1,1,21,0,13.16666667,13.28571429,Graduate
2,1,1,150,37,37,90,10,112,0,0,0,1,1,0,34,0,0,0,Dropout
1,1,39,160,37,37,9,9,160,0,0,0,1,1,1,22,0,13.125,13,Graduate
1,1,1,133.1,1,37,4,7,110,0,0,0,1,1,0,31,0,14.4,0,Dropout
1,1,1,128,38,37,5,9,116.8,1,0,0,0,1,0,19,0,12,0,Dropout
1,1,1,114,38,1,5,9,109.5,0,0,0,1,1,0,19,0,0,0,Dropout
1,1,19,133.1,37,37,9,10,100,0,0,0,1,1,0,31,0,0,0,Dropout
1,1,1,126,19,38,5,6,117.3,1,0,0,1,0,0,19,0,10.8,10.5,Enrolled
2,1,1,133.1,37,19,9,9,130,0,0,0,1,0,0,30,1,0,0,Dropout
1,1,1,129,37,38,3,3,137.8,1,0,0,1,0,1,20,0,16.13142857,15.52222222,Graduate
1,1,1,140,19,38,7,7,136.5,1,0,0,1,0,1,18,0,14.83857143,14.8,Graduate
